2024-07-17 00:03:27,5,61,20.1,74,17.7,1013.2,1004.6,0.3,0.7,2,218.7,0
2024-07-17 00:08:27,5,62,20.1,74,17.7,1013.1,1004.5,0.3,0.7,2,218.7,0
2024-07-17 00:13:27,5,62,20,74,17.6,1013.2,1004.6,0,0,2,218.7,0
2024-07-17 00:18:27,5,62,20,77,17.4,1013.2,1004.6,0,0,4,218.7,0
2024-07-17 00:23:27,5,62,20,77,17.3,1013.1,1004.5,0,0,2,218.7,0
2024-07-17 00:28:27,5,62,20,78,17.3,1013.2,1004.6,0,0.3,4,218.7,0
2024-07-17 00:33:27,5,63,19.9,78,17.3,1013.2,1004.6,0,0.3,4,218.7,0
2024-07-17 00:38:27,5,63,19.9,77,17.2,1013.2,1004.6,0,0.3,4,218.7,0
2024-07-17 00:43:27,5,63,19.9,77,17.2,1013.4,1004.8,0.3,0.7,4,218.7,0
2024-07-17 00:48:27,5,63,19.8,76,17.2,1013.5,1004.9,0.3,0.7,2,218.7,0
2024-07-17 00:53:27,5,63,19.8,76,17.1,1013.5,1004.9,0,0.3,4,218.7,0
2024-07-17 00:58:27,5,63,19.7,75,16.9,1013.5,1004.9,0,0,2,218.7,0
2024-07-17 01:03:27,5,63,19.7,75,16.8,1013.6,1005,0,0.3,2,218.7,0
2024-07-17 01:08:27,5,63,19.7,75,16.7,1013.7,1005.1,0,0,2,218.7,0
2024-07-17 01:13:27,5,63,19.6,75,16.6,1013.8,1005.2,0,0,4,218.7,0
2024-07-17 01:18:27,5,63,19.5,76,16.4,1013.8,1005.2,0,0,2,218.7,0
2024-07-17 01:23:27,5,63,19.5,76,16.3,1013.8,1005.2,0,0,4,218.7,0
2024-07-17 01:28:27,5,63,19.5,77,16.3,1013.9,1005.3,0,0,2,218.7,0
2024-07-17 01:33:27,5,63,19.4,77,16.2,1013.7,1005.1,0,0,4,218.7,0
2024-07-17 01:38:27,5,63,19.4,78,16,1013.8,1005.2,0,0,2,218.7,0
2024-07-17 01:43:27,5,63,19.3,78,15.9,1013.8,1005.2,0,0,0,218.7,0
2024-07-17 01:48:27,5,63,19.3,79,15.9,1013.7,1005.1,0,0,4,218.7,0
2024-07-17 01:53:27,5,63,19.2,79,15.9,1013.7,1005.1,0,0,4,218.7,0
2024-07-17 01:58:27,5,63,19.2,79,15.9,1013.9,1005.3,0,0,4,218.7,0
2024-07-17 02:03:27,5,63,19.1,79,15.8,1013.7,1005.1,0,0,4,218.7,0
2024-07-17 02:08:27,5,63,19.1,79,15.7,1013.7,1005.1,0,0,4,218.7,0
2024-07-17 02:13:27,5,63,19.1,79,15.7,1013.9,1005.3,0,0,4,218.7,0
2024-07-17 02:18:27,5,64,18.8,80,15.8,1014.1,1005.5,0,0.7,14,218.7,0
2024-07-17 02:23:27,5,64,18.8,80,15.9,1013.7,1005.1,0,0,4,218.7,0
2024-07-17 02:28:27,5,64,18.8,79,15.9,1014,1005.4,0,0,0,218.7,0
2024-07-17 02:33:27,5,64,18.7,79,15.8,1014,1005.4,0,0,4,218.7,0
2024-07-17 02:38:27,5,64,18.7,79,15.7,1014,1005.4,0,0,4,218.7,0
2024-07-17 02:43:27,5,64,18.7,79,15.5,1014.1,1005.5,0,0,4,218.7,0
2024-07-17 02:48:27,5,64,18.7,79,15.3,1014.2,1005.6,0,0,4,218.7,0
2024-07-17 02:53:27,5,64,18.6,79,15.2,1014,1005.4,0,0,4,218.7,0
2024-07-17 02:58:27,5,64,18.6,80,15,1014.3,1005.7,0,0,2,218.7,0
2024-07-17 03:03:27,5,64,18.5,80,14.9,1014.3,1005.7,0,0,2,218.7,0
2024-07-17 03:08:27,5,64,18.5,80,14.7,1014.5,1005.9,0,0,2,218.7,0
2024-07-17 03:13:27,5,64,18.5,80,14.6,1014.2,1005.6,0,0,2,218.7,0
2024-07-17 03:18:27,5,64,18.4,81,14.5,1014.4,1005.8,0,0,2,218.7,0
2024-07-17 03:23:27,5,64,18.4,81,14.4,1014.4,1005.8,0,0,2,218.7,0
2024-07-17 03:28:27,5,64,18.4,81,14.4,1014.5,1005.9,0,0,2,218.7,0
2024-07-17 03:33:27,5,64,18.2,82,14.4,1014.4,1005.8,0,0,2,218.7,0
2024-07-17 03:38:27,5,64,18.2,83,14.5,1014.5,1005.9,0,0,0,218.7,0
2024-07-17 03:43:27,5,64,18.1,84,14.5,1014.5,1005.9,0,0,0,218.7,0
2024-07-17 03:48:27,5,64,18.1,84,14.5,1014.5,1005.9,0,0,0,218.7,0
2024-07-17 03:53:27,5,64,18,84,14.5,1014.6,1006,0,0,0,218.7,0
2024-07-17 03:58:27,5,64,18,85,14.5,1014.6,1006,0,0,6,218.7,0
2024-07-17 04:03:27,5,64,18,85,14.5,1014.7,1006.1,0,0,2,218.7,0
2024-07-17 04:08:27,5,64,17.9,85,14.5,1014.8,1006.2,0,0,4,218.7,0
2024-07-17 04:13:27,5,65,17.9,86,14.6,1014.6,1006,0,0,4,218.7,0
2024-07-17 04:18:27,5,65,17.9,86,14.6,1014.7,1006.1,0,0,4,218.7,0
2024-07-17 04:23:27,5,65,17.8,87,14.6,1014.9,1006.3,0,0,0,218.7,0
2024-07-17 04:28:27,5,65,17.8,87,14.6,1014.9,1006.3,0,0,14,218.7,0
2024-07-17 04:33:27,5,65,17.8,87,14.6,1014.8,1006.2,0,0,0,218.7,0
2024-07-17 04:38:27,5,65,17.8,87,14.6,1015.1,1006.5,0.7,1,4,218.7,0
2024-07-17 04:43:27,5,65,17.7,88,14.7,1015,1006.4,0,0.3,4,218.7,0
2024-07-17 04:48:27,5,65,17.7,87,14.7,1015.1,1006.5,0.3,1.4,8,218.7,0
2024-07-17 04:53:27,5,65,17.7,87,14.7,1014.9,1006.3,0.3,0.7,4,218.7,0
2024-07-17 04:58:27,5,65,17.7,87,14.7,1015.2,1006.6,0,0.3,6,218.7,0
2024-07-17 05:03:27,5,65,17.6,87,14.7,1015.1,1006.5,0,0,4,218.7,0
2024-07-17 05:08:27,5,65,17.6,87,14.7,1015,1006.4,0,0,4,218.7,0
2024-07-17 05:13:27,5,65,17.6,87,14.7,1015.3,1006.7,0.3,0.7,4,218.7,0
2024-07-17 05:18:27,5,65,17.6,86,14.8,1015.3,1006.7,0,0.3,4,218.7,0
2024-07-17 05:23:27,5,65,17.5,86,14.8,1015.2,1006.6,0,0,2,218.7,0
2024-07-17 05:28:27,5,65,17.5,86,14.9,1015.5,1006.9,0,0,7,218.7,0
2024-07-17 05:33:27,5,65,17.5,86,15,1015.5,1006.9,0.3,0.7,4,218.7,0
2024-07-17 05:38:27,5,65,17.5,85,15.1,1015.5,1006.9,0,0.3,0,218.7,0
2024-07-17 05:43:27,5,65,17.5,85,15.1,1015.7,1007.1,0.3,0.7,4,218.7,0
2024-07-17 05:48:27,5,65,17.4,85,15.2,1015.4,1006.8,0,0,10,218.7,0
2024-07-17 05:53:27,5,66,17.5,84,15.3,1015.7,1007.1,0.7,1,2,218.7,0
2024-07-17 05:58:27,5,66,17.5,84,15.4,1015.6,1007,0,0,4,218.7,0
2024-07-17 06:03:27,5,66,17.5,83,15.5,1015.8,1007.2,0.3,1,4,218.7,0
2024-07-17 06:08:27,5,66,17.5,83,15.6,1015.6,1007,0,0,2,218.7,0
2024-07-17 06:13:27,5,66,17.4,83,15.8,1015.8,1007.2,0.3,1,6,218.7,0
2024-07-17 06:18:27,5,66,17.4,82,15.9,1015.9,1007.3,0,0.3,4,218.7,0
2024-07-17 06:23:27,5,66,17.4,81,16,1015.7,1007.1,0,0.3,6,218.7,0
2024-07-17 06:28:27,5,66,17.4,81,16.1,1015.9,1007.3,0,0.7,2,218.7,0
2024-07-17 06:33:27,5,66,17.4,81,16.3,1015.8,1007.2,0,0,2,218.7,0
2024-07-17 06:38:27,5,67,17.4,80,16.4,1016,1007.4,0,0.3,0,218.7,0
2024-07-17 06:43:27,5,67,17.5,80,16.6,1016.1,1007.5,0,0.3,2,218.7,0
2024-07-17 06:48:27,5,67,17.5,80,16.8,1016.4,1007.8,0.3,0.7,0,218.7,0
2024-07-17 06:53:27,5,68,17.6,79,16.9,1016.2,1007.6,0.3,0.7,4,218.7,0
2024-07-17 06:58:27,5,68,17.7,78,17.1,1016.3,1007.7,0.3,1,6,218.7,0
2024-07-17 07:03:27,5,69,17.9,77,17.2,1016.6,1008,0.3,1,4,218.7,0
2024-07-17 07:08:27,5,70,18.2,76,17.3,1016.4,1007.8,0.3,1,4,218.7,0
2024-07-17 07:13:27,5,72,18.5,73,17.5,1016.6,1008,0.7,1,2,218.7,0
2024-07-17 07:18:27,5,72,18.7,72,17.7,1016.6,1008,0,0.3,12,218.7,0
2024-07-17 07:23:27,5,72,18.9,72,17.9,1016.3,1007.7,0.3,0.7,4,218.7,0
2024-07-17 07:28:27,5,72,19.3,71,18,1016.3,1007.7,0.7,1.4,2,218.7,0
2024-07-17 07:33:27,5,71,19.6,70,18.2,1016.5,1007.9,0.3,0.7,0,218.7,0
2024-07-17 07:38:27,5,70,20,70,18.4,1016.6,1008,0.3,0.7,4,218.7,0
2024-07-17 07:43:27,5,70,20.3,68,18.7,1016.5,1007.9,0,0,2,218.7,0
2024-07-17 07:48:27,5,70,20.6,65,19.1,1016.7,1008.1,0.7,1,8,218.7,0
2024-07-17 07:53:27,5,68,21,65,19.9,1016.8,1008.2,0.7,1,6,218.7,0
2024-07-17 07:58:27,5,68,21.4,61,20.8,1016.7,1008.1,0.3,0.7,1,218.7,0
2024-07-17 08:03:27,5,67,21.7,60,21.5,1016.6,1008,0.3,1,7,218.7,0
2024-07-17 08:08:27,5,65,22.1,57,21.5,1016.9,1008.3,0,0.3,8,218.7,0
2024-07-17 08:13:27,5,64,22.5,56,21.5,1016.8,1008.2,1,1.4,2,218.7,0
2024-07-17 08:18:27,5,63,22.8,54,21,1016.8,1008.2,0.3,1,2,218.7,0
2024-07-17 08:23:27,5,63,23,56,20.6,1017,1008.4,0.7,1,4,218.7,0
2024-07-17 08:28:27,5,63,23.3,57,21.1,1016.9,1008.3,0.3,0.7,2,218.7,0
2024-07-17 08:33:27,5,62,23.6,56,21.8,1016.9,1008.3,0.7,1,4,218.7,0
2024-07-17 08:38:27,5,62,23.7,50,22.5,1016.7,1008.1,0.3,0.3,0,218.7,0
2024-07-17 08:43:27,5,61,24,48,23.1,1016.9,1008.3,0.3,0.7,4,218.7,0
2024-07-17 08:48:27,5,61,24.2,46,23.1,1017,1008.4,1,1.4,8,218.7,0
2024-07-17 08:53:27,5,60,24.6,48,23.3,1017.2,1008.6,0.3,0.7,2,218.7,0
2024-07-17 08:58:27,5,60,24.9,46,23.8,1016.8,1008.2,0,0.3,4,218.7,0
2024-07-17 09:03:27,5,58,25,45,24.3,1017,1008.4,0.7,1.4,4,218.7,0
2024-07-17 09:08:27,5,58,25.3,45,24.2,1017,1008.4,0.3,0.7,2,218.7,0
2024-07-17 09:13:27,5,57,25.7,43,23.9,1017,1008.4,0.3,0.7,2,218.7,0
2024-07-17 09:18:27,5,56,25.8,45,23.1,1017.1,1008.5,0.7,1,4,218.7,0
2024-07-17 09:23:27,5,53,26,47,23.5,1017.1,1008.5,0.3,0.7,6,218.7,0
2024-07-17 09:28:27,5,52,26.2,44,24.1,1016.9,1008.3,0.3,1,14,218.7,0
2024-07-17 09:33:27,5,51,26.4,43,24.7,1017,1008.4,0.3,0.7,2,218.7,0
2024-07-17 09:38:27,5,51,26.4,42,25.3,1017.2,1008.6,0.7,1,8,218.7,0
2024-07-17 09:43:27,5,50,26.4,42,25.3,1017.1,1008.5,0,0.3,4,218.7,0
2024-07-17 09:48:27,5,50,26.5,43,25,1017.2,1008.6,0.3,0.7,10,218.7,0
2024-07-17 09:53:27,5,48,27.3,43,24.3,1017.1,1008.5,0,0.3,4,218.7,0
2024-07-17 09:58:27,5,48,27.4,44,23.9,1017,1008.4,0.7,1,2,218.7,0
2024-07-17 10:03:27,5,46,27.4,44,23.7,1017,1008.4,0.7,1,14,218.7,0
2024-07-17 10:08:27,5,45,27.4,45,23.4,1017.1,1008.5,0.7,1.4,14,218.7,0
2024-07-17 10:13:27,5,44,27.4,45,23.3,1016.9,1008.3,1.4,1.7,4,218.7,0
2024-07-17 10:18:27,5,44,27.4,45,23.3,1017.1,1008.5,0.7,1,2,218.7,0
2024-07-17 10:23:27,5,45,27.5,45,23.3,1017.2,1008.6,1,1.4,2,218.7,0
2024-07-17 10:28:27,5,46,27.6,47,23.7,1017.1,1008.5,0.7,1,2,218.7,0
2024-07-17 10:33:27,5,47,27.8,45,24.6,1017.3,1008.7,0.7,1.4,12,218.7,0
2024-07-17 10:38:27,5,48,27.9,43,25,1017,1008.4,1,1.7,14,218.7,0
2024-07-17 10:43:27,5,46,28.2,43,25.2,1017.2,1008.6,0.7,1,7,218.7,0
2024-07-17 10:48:27,5,47,28.6,42,25.9,1017.3,1008.7,1,1.4,4,218.7,0
2024-07-17 10:53:27,5,47,28.8,41,26.1,1017.4,1008.8,1,1.7,14,218.7,0
2024-07-17 10:58:27,5,46,29,40,25.6,1017.4,1008.8,0.7,1,2,218.7,0
2024-07-17 11:03:27,5,45,29.2,42,24.5,1017.5,1008.9,0.7,1,2,218.7,0
2024-07-17 11:08:27,5,45,29.5,42,24.6,1017.3,1008.7,0.7,0.7,4,218.7,0
2024-07-17 11:13:27,5,44,29.6,42,25.1,1017.4,1008.8,0.3,0.7,14,218.7,0
2024-07-17 11:18:27,5,44,29.6,43,24.4,1017.4,1008.8,0.3,0.7,9,218.7,0
2024-07-17 11:23:27,5,43,29.6,44,23.9,1017.4,1008.8,1,1.4,14,218.7,0
2024-07-17 11:28:27,5,42,29.6,45,23.9,1017.2,1008.6,1,1.7,2,218.7,0
2024-07-17 11:33:27,5,42,29.6,45,23.9,1017.4,1008.8,0.3,0.7,0,218.7,0
2024-07-17 11:38:27,5,42,29.5,45,23.8,1017.4,1008.8,0.7,1,12,218.7,0
2024-07-17 11:43:27,5,41,29.5,45,23.9,1017.4,1008.8,0.7,1.4,12,218.7,0
2024-07-17 11:48:27,5,41,29.5,46,23.9,1017.3,1008.7,0.7,1,15,218.7,0
2024-07-17 11:53:27,5,41,29.3,44,24.6,1017.3,1008.7,0.3,0.3,4,218.7,0
2024-07-17 11:58:27,5,41,29.3,41,24.8,1017.4,1008.8,0.7,1,0,218.7,0
2024-07-17 12:03:27,5,41,29.3,42,24.9,1017.4,1008.8,1.4,2,0,218.7,0
2024-07-17 12:08:27,5,41,29.1,42,24.2,1017.2,1008.6,0.7,1,8,218.7,0
2024-07-17 12:13:27,5,41,29.1,43,23.8,1017.2,1008.6,0.3,0.7,4,218.7,0
2024-07-17 12:18:27,5,41,29.1,43,24.7,1017.2,1008.6,0.7,1.4,0,218.7,0
2024-07-17 12:23:27,5,41,29.1,43,25.1,1017.2,1008.6,0.7,1.4,14,218.7,0
2024-07-17 12:28:27,5,41,29.1,43,25,1017.1,1008.5,1,1.7,10,218.7,0
2024-07-17 12:33:27,5,41,29.1,41,25.5,1017.2,1008.6,0.3,0.7,2,218.7,0
2024-07-17 12:38:27,5,41,29.1,41,25.8,1017.2,1008.6,0.7,1,4,218.7,0
2024-07-17 12:43:27,5,41,29.1,41,25.9,1017.3,1008.7,1.4,2.4,2,218.7,0
2024-07-17 12:48:27,5,41,29.1,41,25.9,1017.2,1008.6,0.7,1.4,2,218.7,0
2024-07-17 12:53:27,5,41,29.1,40,26.1,1017,1008.4,1.4,2.4,6,218.7,0
2024-07-17 12:58:27,5,41,29.3,40,26.2,1017.3,1008.7,0.3,1,2,218.7,0
2024-07-17 13:03:27,5,41,29.3,39,26.5,1017.3,1008.7,1,1.4,0,218.7,0
2024-07-17 13:08:27,5,41,29.4,40,26.6,1017.1,1008.5,0.3,0.7,4,218.7,0
2024-07-17 13:13:27,5,41,29.5,37,27,1017.1,1008.5,1,2,4,218.7,0
2024-07-17 13:18:27,5,41,29.5,38,26.9,1017.1,1008.5,0.7,1,14,218.7,0
2024-07-17 13:23:27,5,41,29.6,37,27,1017.3,1008.7,0.7,1,3,218.7,0
2024-07-17 13:28:27,5,41,29.7,36,27.1,1017.1,1008.5,1.4,2,4,218.7,0
2024-07-17 13:33:27,5,40,29.7,39,26.6,1017.1,1008.5,1,1.4,2,218.7,0
2024-07-17 13:38:27,5,40,29.8,40,27.1,1017.2,1008.6,0.3,0.7,0,218.7,0
2024-07-17 13:43:27,5,40,29.9,37,26.7,1017.2,1008.6,0.7,1,0,218.7,0
2024-07-17 13:48:27,5,39,29.9,37,25.6,1017.2,1008.6,0.3,0.7,8,218.7,0
2024-07-17 13:53:27,5,38,29.9,40,24.8,1017.2,1008.6,0.3,0.7,2,218.7,0
2024-07-17 13:58:27,5,38,29.8,40,24.7,1017.1,1008.5,0.7,1.4,4,218.7,0
2024-07-17 14:03:27,5,38,29.7,41,25,1017.2,1008.6,0.7,1,7,218.7,0
2024-07-17 14:08:27,5,37,29.7,41,24.8,1017,1008.4,0.3,0.7,2,218.7,0
2024-07-17 14:13:27,5,37,29.5,40,24.4,1017.2,1008.6,0.7,1,2,218.7,0
2024-07-17 14:18:27,5,37,29.4,41,24.1,1017.2,1008.6,1,1.4,4,218.7,0
2024-07-17 14:23:27,5,37,29.3,42,24.1,1017.2,1008.6,1,1.7,2,218.7,0
2024-07-17 14:28:27,5,36,29.1,42,24.3,1017.3,1008.7,0.7,1,2,218.7,0
2024-07-17 14:33:27,5,36,28.9,41,24.4,1017.2,1008.6,0,0.3,2,218.7,0
2024-07-17 14:38:27,5,37,28.7,42,24.9,1017.1,1008.5,0.7,1,6,218.7,0
2024-07-17 14:43:27,5,36,28.5,40,24.8,1017.5,1008.9,0.3,0.7,4,218.7,0
2024-07-17 14:48:27,5,35,28.1,41,24.7,1017,1008.4,0.3,0.7,2,218.7,0
2024-07-17 14:53:27,5,37,27.9,42,24.7,1017.3,1008.7,1,1.4,4,218.7,0
2024-07-17 14:58:27,5,37,27.7,43,24.5,1017.1,1008.5,0.3,0.7,4,218.7,0
2024-07-17 15:03:27,5,38,27.7,42,24.7,1017.2,1008.6,0.7,1,2,218.7,0
2024-07-17 15:08:27,5,39,27.7,42,24.8,1017.1,1008.5,0.3,0.7,4,218.7,0
2024-07-17 15:14:27,6,39,27.6,41,25.2,1017.1,1008.5,0.7,1,2,218.7,0
2024-07-17 15:19:27,5,38,27.6,41,25.2,1017,1008.4,0.3,0.7,2,218.7,0
2024-07-17 15:24:27,5,38,27.6,42,25.2,1016.9,1008.3,0.3,0.7,4,218.7,0
2024-07-17 15:29:27,5,38,27.6,41,25.4,1016.9,1008.3,0.3,0.3,2,218.7,0
2024-07-17 15:34:27,5,38,27.6,40,25.7,1017,1008.4,0.3,0.7,2,218.7,0
2024-07-17 15:39:27,5,38,27.6,40,25.6,1016.7,1008.1,0.7,1,4,218.7,0
2024-07-17 15:44:27,5,39,27.6,41,25.5,1016.7,1008.1,0.3,0.7,6,218.7,0
2024-07-17 15:49:27,5,38,27.6,39,25.3,1016.8,1008.2,0.7,1,2,218.7,0
2024-07-17 15:54:27,5,38,27.5,40,25.4,1016.8,1008.2,0.7,1,4,218.7,0
2024-07-17 15:59:27,5,38,27.4,40,25.8,1016.8,1008.2,0,0.3,4,218.7,0
2024-07-17 16:04:27,5,38,27.4,40,25.9,1016.9,1008.3,0.7,1,4,218.7,0
2024-07-17 16:10:27,6,38,27.5,38,25.9,1016.7,1008.1,1,1.4,2,218.7,0
2024-07-17 16:15:27,5,38,27.5,40,25.8,1016.7,1008.1,0,0.3,8,218.7,0
2024-07-17 16:20:27,5,38,27.5,40,25.9,1016.6,1008,0,0.3,0,218.7,0
2024-07-17 16:25:27,5,37,27.4,40,25.7,1016.6,1008,0.3,0.7,8,218.7,0
2024-07-17 16:30:27,5,37,27.3,39,25.7,1016.4,1007.8,0.7,1,10,218.7,0
2024-07-17 16:35:27,5,37,27.3,39,25.7,1016.5,1007.9,0.3,0.7,14,218.7,0
2024-07-17 16:40:27,5,36,27.3,40,25.6,1016.4,1007.8,0.3,0.7,3,218.7,0
2024-07-17 16:45:27,5,37,27.3,40,25.7,1016.5,1007.9,0,0.3,4,218.7,0
2024-07-17 16:50:27,5,37,27.3,40,25.8,1016.4,1007.8,0.3,0.7,12,218.7,0
2024-07-17 16:55:27,5,36,27.3,40,25.9,1016.4,1007.8,0.3,0.3,14,218.7,0
2024-07-17 17:00:27,5,38,26.4,40,25.9,1016.5,1007.9,0.3,0.7,2,218.7,0
2024-07-17 17:06:27,6,38,26.4,40,25.8,1016.5,1007.9,0.3,0.7,4,218.7,0
2024-07-17 17:11:27,5,38,26.4,39,25.9,1016.7,1008.1,0.3,0.7,0,218.7,0
2024-07-17 17:16:27,5,38,26.4,40,25.4,1016.7,1008.1,0.3,1,4,218.7,0
2024-07-17 17:21:27,5,38,26.4,40,25,1016.7,1008.1,0,0.3,6,218.7,0
2024-07-17 17:26:27,5,37,26.4,40,24.7,1016.5,1007.9,0.3,0.7,3,218.7,0
2024-07-17 17:31:27,5,37,26.4,41,24.4,1016.7,1008.1,0.3,0.7,6,218.7,0
2024-07-17 17:36:27,5,37,26.4,41,24.2,1016.7,1008.1,1,1.4,4,218.7,0
2024-07-17 17:41:27,5,38,26.4,41,24.1,1016.6,1008,0.3,0.7,0,218.7,0
2024-07-17 17:46:27,5,38,26.3,42,24,1016.5,1007.9,0.7,1,2,218.7,0
2024-07-17 17:51:27,5,38,26.2,42,24,1016.8,1008.2,0,0,4,218.7,0
2024-07-17 17:56:27,5,38,26.1,41,23.9,1016.7,1008.1,0.3,0.7,7,218.7,0
2024-07-17 18:01:27,5,38,25.9,41,23.8,1016.6,1008,0.7,1,14,218.7,0
2024-07-17 18:06:27,5,38,25.8,42,23.7,1016.9,1008.3,0.7,1,10,218.7,0
2024-07-17 18:11:27,5,39,25.7,42,23.6,1016.4,1007.8,0.3,0.7,14,218.7,0
2024-07-17 18:16:27,5,39,25.6,42,23.6,1016.7,1008.1,0.3,0.7,2,218.7,0
2024-07-17 18:21:27,5,39,25.4,42,23.5,1016.5,1007.9,0.7,0.7,4,218.7,0
2024-07-17 18:26:27,5,40,25.4,43,23.4,1016.6,1008,0,0.3,4,218.7,0
2024-07-17 18:31:27,5,40,25.3,43,23.4,1016.6,1008,0.3,0.7,2,218.7,0
2024-07-17 18:36:27,5,40,25.2,43,23.4,1016.7,1008.1,0.3,0.7,14,218.7,0
2024-07-17 18:41:27,5,40,25.1,43,23.4,1016.8,1008.2,0,0.3,2,218.7,0
2024-07-17 18:46:27,5,41,25.1,44,23.3,1016.4,1007.8,0.3,0.7,0,218.7,0
2024-07-17 18:51:27,5,41,25.1,44,23.3,1016.7,1008.1,0,0.3,2,218.7,0
2024-07-17 18:56:27,5,41,25,45,23.3,1016.9,1008.3,0.3,0.7,2,218.7,0
2024-07-17 19:01:27,5,41,25,46,23.1,1016.8,1008.2,0,0.3,4,218.7,0
2024-07-17 19:06:27,5,41,25,46,23.1,1016.8,1008.2,0.3,0.7,13,218.7,0
2024-07-17 19:11:27,5,43,24.9,48,23,1017.1,1008.5,0.3,1,4,218.7,0
2024-07-17 19:16:27,5,43,24.9,50,23,1017.1,1008.5,0.3,0.7,6,218.7,0
