0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,2087,1202,0
51,1771,1297,0
52,1978,1562,1
53,1493,1175,1
54,1844,1534,0
55,1446,1301,2
56,1797,1413,1
57,1403,1151,4
58,1733,1365,0
59,1353,1217,5
60,1780,1349,1
61,1271,1062,7
62,1637,1359,2
63,1457,1132,2
64,1598,1364,5
65,1276,982,5
66,1555,1268,2
67,1255,1056,3
68,1548,1280,3
69,1216,927,2
70,1452,1173,2
71,1224,968,2
72,1457,1179,3
73,1116,887,1
74,1396,1132,0
75,1173,892,4
76,1362,1142,0
77,1030,914,4
78,1293,1111,1
79,1071,863,5
80,1298,1067,3
81,989,827,4
82,1236,1072,4
83,1027,832,2
84,1189,1043,3
85,959,776,6
86,1179,984,3
87,1014,773,2
88,1160,954,3
89,918,783,5
90,1119,952,4
91,930,768,2
92,1130,902,2
93,860,700,3
94,1046,887,4
95,864,693,3
96,988,867,4
97,862,666,6
98,1019,853,4
99,818,739,1
100,1062,834,0
101,733,660,2
102,1027,773,6
103,836,717,0
104,1012,773,3
105,743,620,5
106,987,793,2
107,773,675,0
108,888,737,1
109,739,615,7
110,903,761,4
111,720,571,2
112,886,758,2
113,689,546,4
114,852,727,3
115,683,619,2
116,863,721,3
117,633,541,3
118,863,730,2
119,660,626,2
120,839,664,1
121,627,526,5
122,765,666,1
123,667,538,1
124,811,643,2
125,597,519,3
126,765,672,4
127,2203,1950,1
128,716,613,2
129,552,453,1
130,704,580,0
131,605,520,1
132,668,585,4
133,509,433,4
134,711,578,2
135,531,506,0
136,652,552,0
137,524,459,3
138,651,542,1
139,543,443,0
140,635,533,2
141,522,426,5
142,630,541,2
143,500,449,2
144,596,529,2
145,466,396,2
146,581,471,5
147,458,400,5
148,593,503,3
149,441,340,2
150,531,454,0
151,466,401,2
152,501,466,4
153,407,347,3
154,463,431,0
155,419,362,2
156,492,407,0
157,358,326,2
158,463,401,1
159,347,273,1
160,429,397,3
161,324,332,4
162,426,402,1
163,377,299,1
164,436,363,4
165,279,316,2
166,369,314,6
167,292,322,3
168,399,355,1
169,279,239,2
170,341,318,3
171,275,298,9
172,307,320,3
173,240,249,3
174,317,316,2
175,268,278,2
176,286,329,5
177,241,240,5
178,317,292,3
179,265,278,4
180,315,330,1
181,256,281,5
182,315,353,6
183,301,306,7
184,322,353,4
185,286,299,4
186,359,384,10
187,295,280,6
188,362,392,7
189,299,325,3
190,360,425,5
191,380,353,10
192,418,418,6
193,314,352,4
194,380,433,7
195,326,364,5
196,387,432,6
197,318,321,6
198,390,405,11
199,319,318,5
200,397,400,11
201,294,292,9
202,384,402,8
203,327,303,4
204,361,420,8
205,270,281,4
206,361,323,7
207,266,298,4
208,343,378,7
209,289,255,12
210,349,347,19
211,290,273,7
212,319,368,12
213,279,251,12
214,297,299,10
215,284,251,16
216,320,312,12
217,224,250,12
218,290,296,19
219,267,276,16
220,321,285,15
221,213,232,18
222,271,304,17
223,235,221,10
224,277,291,14
225,225,208,11
